boo  vi.vt.讥笑
boost    v.往上推，增加，提高
bootless     a.无用的,无益者
boxcar   n.有盖货车
boxer    n.拳师
bricklayer   n.砖匠
bromide  n.溴化物(镇静药用)，平庸的人或 物
brunette     n.浅黑肤色的人
bubonic  adj.『医』横玄的,(患)淋巴腺红 肿的
bunk     n.铺位,废话,逃走
bunny    n.兔子
burdensome   a.难以负担的;沉重的
buskin   n.[常
byway    n.旁道,通道,间道
cafe     n.咖啡馆;小餐厅
caitiff  a.卑劣的
callous  adj.结硬块的，无情的
calmness     n.平静,镇静,冷静
calomel  n.甘汞
calumny  n.诽谤，中伤
camelia  n.茶花,山茶
campsite     n.露营场地 ,营地
campus   n.校园，学校场地
canned   a.罐装的,录音的,被囚的,刻板的,
capsize  vi.n.翻覆,倾覆
carcanet     n.『罕』 (金质镶珠宝之)项链;项 圈
carver   n.雕刻匠,雕工,切肉刀
casing   n.箱,盖,套管,框,包装
casserole    n.餐桌上用有盖的焙盘,砂锅菜
casualty     n.严重事故,伤亡,受害者
category     n.种类，类目;范畴
caucus   n.政党高层会议，核心人物
causeless    a.无显著原因的,偶然的
celluloid    n.赛璐珞
Celt     n.凯尔特人
censor   vt.审查，检查
centigrade   a.百分度的
centrifugal  adj.离心的
cesspool     n.污水坑,化粪池
chagrin v.失望，懊恼
chalky   a.白垩的
chameleon    n.变色龙，晰蜴
champ    vt.vi.使劲地嚼,格格地咬,咬响牙齿
championship     n.冠军称号;锦标赛
chancery     n.大法官法庭
chancery     n.大法官法庭
chandelier   n.枝形吊灯(烛台)
changeful    a.易变的,不安定的,富于变化的
char     n.家庭杂务,炭
chargeable   a.应课税的
checkerboard     n.国际象棋盘
cheerless    a.寡欢的
chore    n.零工,家务
churlish     adj.脾气暴躁的
cipher   n.零，无影响力的人，密码
cypher   n.零,零的记号,密码索引书
circumnavigate   vt.环航
citation     n.引用,引证,引用文
clarion  n.尖音号角
cleaver  n.切肉刀
climatic     a.气候上的
cockroach    n.蟑螂
cog n.诈骗，欺骗n.齿轮的齿，轮牙
cogitation   n.思考，苦思
coincident   a.一致的,符合的,暗合的
comedian     n.喜剧演员
communicable     a.可传达的,会传染的,爱 说话的
compatriot   n.同国人
comper   n.地位相等的人,同辈,伙伴
composite    a.合成的 n.合成物
comptroller  n.审计官
conceivable  adj.想像得出的，可信的
concoct  v.调制，捏造
concur   vi.意见相同,一致,互助
concurrence  n.赞同,意见一致,协力
concussion   n.脑震荡，震动
confinement  n.限制,禁闭,坐月子
congressman  n.国会议员,众议院议员
connective   a.连接着,连接的
conscript    v.征兵，征召
contamination    n.污染,污物,混淆
contiguity   n.邻近，接壤
contiguous   adj.接近的，接壤的
contingency  n.意外事件，可能性
continuity   n.连续性
convalescent     a.渐愈的;恢复期的
coquette     n.卖弄风情的女人，狐狸精
corkscrew    n.拔塞钻,螺丝锥
cornea   n.角膜
cornet   n.短号.圆锥形蛋卷(cone)
cosmos   n.宇宙;秩序，和谐
councilor    n.顾问,评议员
coup     n.出乎意料的行动，政变
courtly  a.谦恭的,礼让的,恳挚的
coyote   n.一种小狼,山狗
craggy   adj.有峭壁的，粗壮的
crater   n.火山口，弹坑
crayfish     n.小龙虾
crayon   n.彩色笔、粉笔或其绘画
credentials  n.信任状
creosote     n.杂芬油,木馏油,碳酸
crony    n.密友,亲伴,好朋友
croquet  n.槌球戏,循环球戏
croup    n.(尤指马的)臀部
crucible     n.坩锅,严酷的考验
crypt    n.土窖,地穴,地下室
cud  n.反刍的食物
cult     n.宗派，崇拜
curt     adj.(言词、行为)简略而草率的
cutler   n.刀匠,制餐刀商
cylindrical  a.圆筒形的
cynicism     n.愤世嫉俗，犬儒主义
dad  n.(口语)爸爸，爹爹
darksome     a.微暗的,阴暗的,含糊的
deathless    adj.不死的,不灭的,永恒的
debonair     adj.殷勤的，快活的，温雅的
decomposition    n.腐烂，崩溃
deduction    n.减除,扣除,减除额,推论
defame   v.诽谤，中伤
definitive   n.限定词
Delphic  adj.神谕(似)的;暧昧的,含混的
dent     n.缺口，凹痕，v.弄凹
denunciation     n.谴责,告发
deplorable   a.可叹的,悲惨的,凄惨的
deprave  vt.使堕落,使恶化,使腐败
derail   vt.使出轨
derisive     adj.嘲弄的
derivation   n.引出;起源;衍生
designation  n.指定，名称，称呼
deteriorate  v.(使)变坏，恶化
deviate  vt.(使)背离，偏离
deviation    n.背离，偏离;偏差数
devolve  vt.转移,传下,委托
diabetes     n.糖尿病
diarrhoea    n.腹泻
differential     a.差别的,特定的,微分的
digestible   a.可消化的,易消化的,可摘要的
dignitary    n.高贵的人,高官,高僧
dilema   n.困境，左右为难
diplomacy    n.外交;外交手腕
diplomatic   a.外交的;有策略的
directory    n.姓名地址录;董事会
disalow  vt.不许,不准,驳回
disconnect   vt.分离,不相连,拆开
disembark    vt.vi.(使)起岸,(使)登陆
disloyalty   n.不忠实,不信,不义
disproportion    n.不均衡
dissection   n.解剖,切开
dissembler   n.伪君子,伪善者
dissolute    adj.放荡的，无节制的
distillery   n.(尤指威士忌、杜松子酒等的)蒸 馏
diurnal  adj.白昼的，白天的
divisible    a.可分的,可分割的,除得尽的
divulge  v.泄露，透露
dogfish  n.角鲨鱼之一种
dolt     n.笨蛋，傻瓜
dope     n.有毒的药物(如鸦片)
doubly   ad.二倍地,双重地,双摺地
dowager  n.『法律』 (王公的)寡妇,孀居贵妇
dragon   n.龙骑兵,骑兵,暴徒
drastic  a.激烈的;严厉的
driftwood    n.流木,浮木
dutiful  a.忠实的,顺从的,守本分的
ecclesiastical   a.教会的,神职的,牧师的
economize    v.节省(钱、时间等)
edit     vt.编辑，编纂;校订
effusion     n.流出物,泻出
eh   interj.(惊奇)啊!嗯!
elfin    a.小妖精的,象小妖精的
elimination  n.消灭，排除，消除
elocution    n.演说术
elongate     v.延长，伸长
emanation    n.散发,发出
embed    v.牢牢插于，嵌于
encampment   n.露营,宿营
engraver     n.雕刻师,雕工
engulf   v.吞噬
enshrine     v.奉为神圣，珍藏
enterprising     adj.有进取心的，有事业心 的
entrench     vt.保证;确立
entwine  v.使缠绕，交织
equilibrium  n.平衡，均衡;均衡论
equitable    adj.公平的，公正的
equivocal    adj.意义含糊的，不直率的
ermine   n.貂,貂的白毛皮
errant   adj.错误的，脱离正途的
erst     ad.以前,往昔的
erudition    n.博学
eulogy   n.颂词，颂文
evangelical  adj.福音 (书)的, 福音传道的
evangelist   n.福音传道者,圣经新约福音书 的作者
excepting    prep.除了⋯以外
exemplary    a.模范的
exemption    n.免除
exodus   v.大批离去，成群外出
expansive    a.易膨胀的,易扩张的
exponent     n.说明者，支持者
exportation  n.输出,出口
expostulate  v.(对人或行为的)抗议，告 诫
extricate    v.拯救，救出
exultant     adj.愉悦的
fad  n.(流行一时的)狂热，时尚
faery    n.仙子,仙境
fallacy  n.谬误，错误
fastidious   adj.难取悦的，挑剔的
fatherland   n.祖国
fatness  n.肥胖,油腻,肥沃
fervid   a.热的,热心的
feston   n.花彩
fib  n.小谎,一击,打
fiddler  n.拉提琴,蟹的一种
finch    n.雀科鸣禽(如燕雀，金丝雀等)
fiord    n.峡湾
fjord    n.峡湾
flagman  n.旗手,信号旗手,平交道看守
flail    n.连枷(打谷工具)v.打，打击
flaxen   a.亚麻的,亚麻色的,淡黄色的
fleck    n.斑点，微粒
flooring     n.地板,地板材料,铺地板
flume    n.水槽,水道
foible   n.小缺点，小毛病
footpath     n.小路，人行道
footprint    n.脚印，足迹
forearm  n.前臂
forearm  n.前臂
foreknowledge    n.预知,先见之明
foreshadow   vt.成为前兆,暗示,预示
fornication  n.通奸,通奸,乱伦
forswear     v.誓绝，放弃
fortieth     a.第四十的,第四十个的,四十分之一的
foundry  n.铸造,铸造场,铸造类
freezer  n.冰库,冰箱,冷冻库
freshen  vt.使显得新鲜
friendliness     n.友谊,亲切,亲密
frontal  a.前面的,正面的,额的
fulcrum  n.杠杆支点，支柱
furtherance  n.助长,助成,促进
gable    n.山形墙,人字板
gag  n.箝口物,箝制言论,讨论终结
galvanize    v.电镀，通电，激励
gammon   n.腌猪后腿,胡说
ganglion     n.神经节,神经中枢,腱鞘瘤
garlic   n.蒜，大蒜
garrulous    adj.唠叨的，多话的
gee  n.马,家伙
generalize   vt.概括出vi.形成概念
geometric    a.几何的，几何形状的
gizzard  n.砂囊,胃
glandular    a.腺的
glassful     n.一杯的容量
glib     adj.流利圆滑的，善辩的
glower   v.怒目而视
goldenrod    n.秋麒麟草属植物
gong     n.铜锣,盘形钟
gosling  n.小鹅，年轻无知的人
grammatical  adj.语法的
grandchild   n.孙子;孙女;外孙;外孙女
grandaughter     n.孙女，外孙女
granule  n.小粒，微粒.
greasy   a.油腻的,滑溜溜的,泥泞的
greenhouse   n.温室，玻璃暖房
gray-headed  adj.白发的
grime    n.尘垢,煤尘,污点
guerdon  n.报酬,奖赏
guidepost    n.路标,路牌
gurgle   n.汩汩声
gusher   n.滔滔不绝的说话者，喷油井
handwriting  n.笔迹，手迹，书法
handyman     n.受雇做杂事的男人,手巧的人,
haphazard    n.偶然,偶然事件
harmonic     a.调和的,音乐般的,和声的
harper   哈柏(姓)
hater    n.[对人、事物]感厌恶 [憎恨]的人
hawk-eyed    a.目光锐利的
fitful   adj.不安的
heartless    a.无情的,无勇气的
hellish  a.地狱的,凶恶的,令人毛骨悚然的
helmsman     n.舵手
herbivore    n.草食动物
herbivorous  a.食草的
hermitage    n.隐居处
hibernate    vi.(动物)冬眠
Hindu    n.信奉印度教的印度人
holster  n.手枪皮套
hone     n.细磨刀石，v.磨刀
honorary     a.荣誉的,名誉的,道义上的
hopper   n.单足跳者
housekeeping     n.家事,家政,持家
hub  n.轴心，中心
hummingbird  n.蜂鸟
hydrochloric     adj.『化学』氯化氢的
ignition     n.点火,点燃,点火
ignominy     n.羞耻，屈辱
illustrative     a.说明的,解说的,做例证的
imbecile     n.心智能力极低的人
immure   v.监禁
impact   n.影响，作用;冲击
impertinence     n.鲁莽,无礼,不恰当
impregnate   v.怀孕，使充满
impromptu    adj.即席的，即兴的
improvise    v.即席而作
inaudible    a.听不见的,不可闻的
incantation  n.咒语
incarnation  n.具体化，化身
indecent     a.下流的,不妥当的
indict   v.控诉，起诉
indiscretion     n.不谨慎的、鲁莽的
indite   v.作诗，写作
indivisible  adj.不可分割的，不可分裂的
induction    n.就职;归纳推理
ineffable    adj.妙不可言的，说不出的
inexpressible    a.不能用语言表达的,不可 言传的,
inflammable  adj.可燃的，易激怒的
inflexible   a.不屈曲的,不屈挠的,顽固的
infuriate    v.使(人)极为愤怒
inimitable   adj.无法仿效的，不可比拟的
injection    n.注射，注入;充满
inoculate    v.预防注射
inoffensive  a.无害的,没恶意的,不讨厌的
insignia     n.徽章，袖章
insomnia     n.失眠症
installation     n.安装;装置;设施
insulator    n.隔离者;绝缘体
interlock    v.连锁，连串
intolerance  n.不宽容,偏狭,不容许相反的 言论
intoxication     n.使醉,沉醉状态,梦中
intuition    n.直觉,直觉的知识
invertebrate    adj.无脊椎的(动物)
invocation   n.祈祷
ironworker   n.钢铁工人
ironworks    n.(用单或复)钢铁厂
irreconcilable   adj.不能妥协的，不能和解的
irresponsible    a.不负责任的,不可靠的
islet    n.小岛
jag  n.缺口,突出端,小量负荷,小伙子
jaundice     n.黄疸,偏见,乖僻
jazz     n.爵士音乐，爵士舞曲
jellyfish    n.海蜇
jollity  n.快乐，欢乐
juvenile     adj.少年的，似少年的
kangaroo     n.袋鼠
kiln     n.窑，窑房
kilo     n.公斤公里之略
kingship     n.君主身分,王位,王权
knightly     a.骑士的,勇敢的,侠义的
lagoon   n.泻湖
lamppost     n.街灯柱
largeness    n.巨大,广大,大量
larynx   n.喉
launder  n.流槽
lave     v.洗浴，慢慢冲刷
lax  adj.懒散的，松弛的
laxative     n.轻泻药adj.通便的，放松的
layete   n.新生婴儿所用的全套衣服用品
leek     n.韭
leeward  adj.顺风的
leprous  a.麻疯病的,患麻疯病的,不洁的
lethargy     n.昏睡，倦怠
levee    n.防洪堤，堤岸
leviathan    n.大海兽，巨大之物
liniment     n.涂敷药
lintel   n.楣,楣石
loggerhead   n.傻瓜，笨蛋
loll     v.懒洋洋地坐或卧
longitudinal     a.轻度的,经线的,纵的
loot     n.掠夺品，v.掠夺
lubber   adj.大而笨拙的
lymphatic    a.淋巴的,输送淋巴的,淋巴性的
lynx     n.山猫
lyrical  a.抒情诗调的,有抒情味的,感情夸张的
macaroon     n.蛋白杏仁饼干
machination  n.阴谋
machinist    n.机械师,机械安装修理工,机械 工
mallow   n.锦葵属植物
mantel   n.壁炉架
marginal     a.记在页边的;边缘的
marker   n.作记号的人,记分员,书签,纪念碑,
marquee  n.大帐篷,华盖
mastiff  n.大型猛犬之一种
memorandum   n.备忘录
menagerie    n.兽群，动物园
meningitis   n.髓膜炎
menu     n.菜单;饭菜，菜肴
meow     n.猫叫声
mercerize    vt.作丝光处理
messaline    n.美色林软缎
milkweed     n.乳草属植物
miscreant    n.恶棍，歹徒
monkish  a.僧侣,修道院士的,禁欲的
morpheme     n.形态素,词素
morphine     n.吗啡
mulch    n.护盖物,护根,根篱
multiplicand     n.被乘数
multitudinous    a.多数的,群聚的,种种 的
mum  n.妈妈
mutineer     n.反叛者，背叛者
nag  v.唠叨，烦扰
nasturtium   n.旱金莲属植物
nectar   n.甘美的饮料，甘露，花蜜
Nestor   n.(希腊诗人荷马)意指聪明的老人
nicotine     n.尼古丁
nightcap     n.睡帽
node     n.节,结节,瘤
noisome  adj.恶臭的，令人不快的
nomadic  adj.游牧的，流浪的
Norse    n.[the
notation     n.记号法,表示法,注释
nudge    v.(用肘)轻触，轻推
nutcracker   n.胡桃钳,星鸟类
nutritious   a.有营养的
nutting  n.拾 [采集]坚果
obesity  n.肥胖
oblation     n.宗教的供品，祭品
Occidental  adj.西方(的)
oceanography     n.海洋学
ogle     v.送秋波，n.媚眼
opiate   n.安眠药，鸦片制剂
option   n.选择，取舍
opulent  adj.富裕的，充足的
orderly  a.整洁的;有秩序的
ouch     int.哎唷
overlay  n.覆盖,覆盖图
overleap     vt.跳过,看漏,省略
overseer     n.监督,工头
overweight   n.超过重量,过重,优势
oxide    n.氧化物
padlock  n.挂锁,关闭,禁止进入
pallet   n.草铺,简陋的小床,调色板,棘爪
panoply  n.全副穿戴，全副甲胄
pantomime    n.哑剧
pauper   n.贫民，乞丐
peerage  n.贵族,贵族阶级,贵族地位
pelf     n.财富，钱
pell-mell    adv.混乱地，匆促地
penetrate    vt.穿过 vi.穿入
penetration  n.穿入;渗透，侵入
perfidy  n.不忠，背叛
peroxide     n.『化学』过氧化物
perpetrate   v.犯罪，作坏事
persecutor   n.迫害者
pestilent    adj.致死的，有害的
phenomenal   a.现象的,能知觉的,异常的
phoenix  n.凤凰
phoneme  n.音素
photographer     n.(报纸、杂志等之)摄影者, 摄影家
physics  n.物理学
physiognomy  n.相面术，面貌
pianist  n.钢琴家
placard  n.公告,布告,海报
plaint   n.悲叹,感叹,诉苦
plaintiff    n.原告
planetarium  n.行星仪,天文
planetary    a.行星的
ploughman    n.农夫
plowman  n.农夫
poach    v.偷猎，偷捕
poesy    n.诗,诗歌,作诗法,诗才,韵文
ponge    n.茧绸
pooh     int.轻视之声
popcorn  n.爆米花
popish   a.天主教的
populate     vt.居住于 <国家、城市等>
portly   a.肥胖的,魁伟的,一表人材的
postern  n.后门,便门,旁门
praiseworthy     a.值得称赞的,令人钦佩的, 可钦佩的
prefigure    v.预示，预想
presentiment     n.预感,预觉
priceless    adj.无价的，极贵的
priestly     a.僧的,僧侣似的
pro  ad.正面地
proceding    n.程序，行动，事项
profusion    n.丰富、大量、浪费
prominence   n.突起,突出,凸出,突出物
promoter     n.发起人;促进者
psychological    a.心理的，心理学的
pueblo   n.印第安人村庄
Pullman  n.卧车,普式火车
pumice   n.轻石,浮石
pun  n.双关语,俏皮话,押韵
puppet   n.木偶，玩偶;傀儡
pureness     n.清洁,纯净,纯粹
putrefy  v.使腐烂
quadruped    n.四足动物
qualm    n.疑惧，紧张不安
quantitative     a.量的;定量的
quartet  n.四重奏，四重唱
quartz   n.石英
quibble  n.遁词，吹毛求疵的反对意见
quietude     n.平静,寂静
racer    n.比赛者,一种黑蛇
radium   n.镭
ransack  v.彻底搜索，洗劫
rating   n.类别;分类
rattlesnake  n.响尾蛇
recitation   n.详述,吟诵,背诵诗
reclamation  n.矫正,驯养,教化
recomence    vt.vi.(使)重新开始
recorder     n.录音机
recumbent    adj.侧卧的，休息的
redoubt  n.多面堡,防守阵地
reecho   vi.再反响,响遍
reelection   n.重新选举
reflexive    『文法』
regenerate   adj.改过自新的，新生的
regimen  n.养生法，生活规则
rejection    n.拒绝,抛弃,驳回,呕出物,排泄 物,
reminiscence     n.回想，追忆，(复)回忆录
remuneration     n.报酬
renovate     vt.更新,革新,恢复,修复,刷新
renter   n.承租人,佃户,债主
reparation   n.赔偿，补偿
repas    vt.vi.再经过,再通过
reproductive     a.生殖的
repudiate    v.拒绝，抛弃
restorative  adj.恢复健康的，恢复的
retaliate    v.报复，反击
retention    n.保留，保持
retouch  vt.vi.润饰,修正
retract  v.缩回，收回
reunion  n.团圆,重聚
rhubarb v.喧闹
rickets  n.软骨病,佝偻病,驼背
rigorous     a.(性格等)严峻的
rosete   n.蔷薇结,蔷薇花饰,装饰圆窗
rostrum  n.讲坛
rote     n.死
roughness    n.粗糙,凹凸面,篷乱的毛发
rower    n.划手
ruff     n.出王牌,环状领
rupture v.破裂，断裂
sachet   n.小袋，小香袋
salient  adj.显著的，突出的
salivary     a.唾液的,分泌唾液的
salon    n.沙龙，(法国等大邸宅的)大厅,客厅
saloon   n.大厅,展览场,酒吧,大会客室
sandblast    n.喷沙,喷沙器
satchel  n.书包，小背包
saturation   n.饱和(状态);浸透
sawdust  n.锯屑
scathe  v.损害，烧焦
sceptic  n.怀疑论者
schoolyard   n.校园;操场
scrip    n.便条,纸条,纸片
scriptural   a.圣经的,手稿的,依据圣经的
scrutinize   n.详细检查，细读
seaboard     n.海岸,沿海地带
seasick  a.晕船的
seasonable   a.适合于季节的,合于时宜的,应时 的
seawed   n.海草,海藻
secesion     n.脱离、退出
seclusion    n.隐遁，隔离
sectional    a.部分的,部门的,节的,截面的
sedate   adj.安静的、镇静的
seemly   a.适当的,恰当的,合适的,好看的
semicircle   n.半圆，半圆形体
semicircular     a.半圆的
sententious  adj.好说教的，简要的
servitor     n.仆人,从仆,工读生
shack    n.简陋的小屋，棚屋
shellac  n.虫漆
shipyard     n.造船所
shortage     n.短缺，不足额
shyness  n.羞怯,胆怯
sidecar  n.轻快的双轮马车,机器脚踏车的边车
sideways     ad.斜向一边地
signor   n.⋯先生,⋯君
signora  n.⋯夫人,⋯太太
silky    a.丝的,柔滑的
singlenes    n.单一,单独,独身
skinny   adj.极瘦的
sleeveles    a.无袖的
slot     n.水沟,细长的孔,硬币投币口,
slovenly     adj.不整洁的，马虎的
smokeless    a.无烟的
snack    n.快餐，小吃
snowball     n.雪球,打雪仗,滚雪球式的募捐法
soldiery     n.士兵,军人,军队
solicitous   adj.热切的，挂念的
solidify     vt.&vi.团结;凝固
solvent  adj.有偿债能力的，n.溶剂
somersault   n.翻筋斗
sorceress    n.巫婆
sorority     n.妇女联谊会,女学生联谊会
sounder  n.使东西鸣响的人,鸣响的东西,
speller  n.拼字[写]的人
splice  v.接合，衔接
splint   n.(固定断骨的)夹板，托板
spoiler  n.损坏者,破坏者
sprain  v.扭伤
spreader     n.散布者，传播者
squab    a.羽翼未丰的,矮胖的,刚孵出的
squeal   n.尖叫,告密,高声诉苦
squirm   v.蠕动，扭曲
stainless    a.纯洁的;不锈的
statesmanship    n.政治手腕,治理国家的本领 [才能]
steadines    n.稳健,坚定,不变
stethoscope  n.听诊器
stipulate    v.要求以⋯为条件，约定
stipulation  n.规定，约定
stow     vt.收藏,装填,贮藏,堆垛,使暂留,
stratum  n.地层，社会阶层
stringent    adj.(规定)严苛的，缺钱的
strychnine   n.『化学』马钱子碱
stupor   n.昏迷，不醒人事
subdivide    vt.把⋯再分
suborn   v.收买，贿赂
subsidy  n.补助金
suckling     n.乳儿,乳臭未干的小子
sunless  a.阳光照射不到的,阴暗的
surtax   n.附加税
surveyor     n.测量员,检查员
swindler     n.骗子
symbolical   n.代号a.象征的,符号的
syndicate    n.企业联合,辛迪加
tab  n.制表[键],标号,调整片,小报,
tacit    adj.心照不宣的，静默的
talisman     n.避邪物，护身符
tangible     adj.可触摸的
tarnish v.失去光泽，晦暗
tenacious    adj.坚忍不拔的，固执的
tenacity     n.坚持，固执
tepee    n.(圆帷形)帐篷
terminal     n.计算机终端;线接头
terra-cota   n.陶瓦,赤土陶器,赤土色
tetanus  n.破伤风
Teuton   n.条顿人,日耳曼人,德国人
thane    n.大乡绅,领主
thunderstorm     n.暴风雨
tiara    n.(妇女的)头饰
timbrel  n.小手鼓
tolerance    n.忍受，容忍;公差
tomahawk     n.战斧,钺
toreador     n. 骑马斗牛士
tracer   n.追踪者,描图者,誊写员
tragical     a.悲惨的,悲剧的
traitorous   a.叛逆的,不忠的,口蜜腹剑的
transcript   n.抄本,副本,正式文本,成绩单
transformer  n.变压器，转换器
treasonable  a.叛逆的,谋叛的,不忠的
trellis  n.(葡萄等的)架子，棚子
trenchant    adj.一针见血的，精辟的
trepidation  n.恐惧，惶恐
troublous    a.纷乱的,骚乱的,动乱不安的
truncheon    n.警棍，警棒
tuition  n.教，教诲;学费
tut  int.嘘(表示焦虑,责难的发声)
tweezers     n.镊子
twelvemonth  n.十二个月,一年
typewriting  n.打字;打字术
unadvisedly  ad.鲁莽地,不顾前后地,欠思 虑的
unanimity    n.全体一致
unavailing   adj.无结果的，徒劳无功的
unbiden  adj.未经请求的，未经邀请的
unblemished  a.无瑕疵的,无缺点的,无污点的,
undecided    a.未定的
undeniably   adv.无可否认地,分明地,明显地
undershirt   n.汗衫
undertaker   n.承办者，企业家
undying  a.不死的,不灭的,不朽的
unfailing    adj.无尽的，无穷的
unfeeling    a.无感情的,无情的,冷酷的
unfeigned    a.不虚伪的,真实的,诚实的
ungovernable     a.难管制的,难压制的,放肆的
unholy   a.不神圣的,不洁净的,邪恶地
unify    vt.统一,使成一体
unman    vt.使失去男子气质,使怯懦,使气馁
unmeet   a.不适合的,不适当的
unparalleled     a.无比的,优良无比的,空前 的
unrest   n.不安的状态,动荡的局面
untoward     adj.不幸的，(坏事)没料到的
unwary   a.不注意的,不留心的,疏忽的
unwitingly   adv.不自觉地,非故意地,不经心地
upholsterer  n.室内装璜商
uprear   vt.扶起,养育
uptown   n.住宅区
Uranus   n.天王星
utilitarian  adj.功利的，实利的
vacilate     v.游移不定，踌躇
vacuity  n.(想象力等)贫乏，无聊，空白
validity     n.有效，效力;正确
valorous     a.勇敢的,勇武的,刚勇的
valuation    n.评价,估价,价值判断
vamp     n.靴面，鞋面
vascular     adj.血管的，脉管的
vaseline     n.凡士林,凡士林的商标名
venerate     v.崇敬，敬仰
venial   adj.(错误等)轻微的，可原谅的
ventral  a.腹的,腹部的,腹侧的
verbena  n.马鞭草属植物
vista    n.远景，展望
vivacity     n.快活,活泼,精神充沛
voluminous   adj.长篇的，多产的，庞大的
votive   a.奉献的,还愿的,诚心祈求的
voucher  n.证人,保证人,凭单,凭证
vulgarity    n.粗俗，低级
vulnerable   adj.易受攻击的，脆弱的
wad  n.圆团,小块,大量,填料
waterman     n.船夫,舟子
watermelon   n.西瓜
wavelength   n.波长
welt     n.贴边,鞭痕,殴打,世界
whereto  ad.何以,向何处,为什么
whist    int.嘘!,肃静!
wicker   n.柳条;柳条编的
wildcat  n.野猫,莽撞的人
windward     ad.向上风
winsome  adj.媚人的，漂亮的
woodchuck    n.土拨鼠
woodcock     n.鸟鹬
woodwind     n.木管乐器
woof     n.织物,基本元素,低音,低吠声,
worthily     ad.相宜地,可敬地,正当地
wrack    n.冲上岸之海草,失事船只,破坏
wrestler     n.摔角选手,扭
yearling     n.一岁崽
zebra    n.斑马
abhorent     adj.可恨的，可厌的
abjure   v.誓绝，弃绝
abolitionist     n.废除主义者,废奴主义者
aboriginal   n.原始居民，土著
abortive     adj.无结果的，失败的
absorbing    a.吸引人的,非常有趣的
acacia   n.金合花
accelerate   vt.(使)加快;促进
accesion     n.到达,即位,增加,同意
actuate  vt.开动,促使,激励
adenoids     n.腺状肿大,扁桃腺肥大
adhesive     a.粘着的,有粘性的
admiralty    n.海军上将的地位或职权,海军 部,
admixture    n.混合,混合物
adulation    n.谄媚,奉承,阿谀
adventitious     adj.偶然的，外来的
affiance     n.信托,婚约
affidavit    n.宣誓书
affix    vt.使附于,署名,粘贴
afield   ad.至野外,在田野,至远方
aft  ad.在船尾
aggregation  n.聚集，总合
aggressor    n.侵略者,侵略国,攻击者
albatross    n.信天翁
alchemist    n.炼丹家
allotment    n.分配,配给的土地,命运
ambrosial    a.特别美味的
ammonium     n.氨盐基,铵
amour    n.奸情,恋情
amplify  vt.放大，增强;扩大
amply    ad.充足地,详细地
analogy  n.相似，类似;比拟
analytical   a.分析的,解析的
animation    n.兴奋，活跃
anomaly  n.异常、反常
anonymous    adj.匿名的
answerable   a.可回答的
antibiotic   n.抗生素，adj.抗菌的
antiquarian  n.古物研究者,收集古物者
antonym  n.反义字,反义语,对语
aorta    n.主动脉
applicable   a.能应用的;适当的
apportionment    n.分配,分摊,分派
appreciative     adj.感谢的，赞赏的
approximation    n.近似值
aptitude     n.资质,才能,自然倾向
aquamarine   n.海蓝宝石
aqueous  a.水的,水成的
archdeacon   n.bishop下一级的圣职者,副监 督
archery  n.箭术
archipelago  n.群岛
armistice    n.休战，停战
arsenate     n.『化学』砷酸盐
aslant   ad.倾斜地
asp  n.白杨,一种毒蛇
astir    a.活动的,骚动的,起床
atop     ad.在顶上
attaint  vt.宣告剥夺财产权,损坏,玷污
audit    v.审计，核对，旁听
audition     n.(演员等)试唱
austerity    n.朴素，艰苦
aviator  n.飞行员
avoidance    n.避免,避开,逃避
avowal   n.公开承认
awakening    n.唤醒,觉醒
backing  n.衬背,后援,支持者
bareheaded   a.不戴帽子的
barograph    n.自动记录式气压计
barony   n.男爵的领地
barrette     n.夹子的一种
basal    a.基础的,基本的
beechen  a.山毛榉制的
begonia  n.秋海棠属的植物,秋海棠
beholder     h.目睹者
belike   ad.恐怕,或许
beryl    n.绿玉石,绿宝石
betoken  vt.预示
biblical     a.圣经的
binary   a.二进位的,二元的
binoculars   n.双眼望远镜
biographer   n.传记作者
biosphere    n.生命层，生物圈
bishopric    n.主教的职位,主教的辖区
bismuth  n.铋
bivalve  n.双壳贝
blandishment     n.甜言蜜语,谄媚,奉承
blotch   n.(皮肤上的)红斑点，(墨水等)斑点
blowtorch    n.吹管
bodice   n.女服的紧身衣
bony     a.多骨的;瘦的
bookkeeper   n.簿记员
bookseller   n.书商
boudoir  n.(女人的)化妆室，闺房
braggart     n.吹牛
brat     n.乳臭未干的小孩,小子
bravado  n.故作勇敢，逞能
brigand  n.土匪,盗贼
brilliance   n.(声音的)清晰动人;光辉
bronchial    adj.支气管的
buffon   n.丑角，缺乏教养之人
bum  v.流浪，乞讨，adj.差劲的
bunt     n.顶撞,推,短打
buoyancy     n.浮力
burly    a.结实的,粗壮的,率直的
bushing  n.轴衬,套管
caboose  n.(载货火车最后一节的)守车,
caffeine     n.咖啡因,茶精(兴奋剂)
caliph   n.哈利发,回教国国王
calif    n.哈利发,回教国国王
concubine    n.妾,姘妇,第二夫人以下之妻
confluence   n.合流，汇流
confute  vt.驳倒,驳住
conger   n.『鱼』 (欧洲)康吉鳗
conifer  n.针叶树
connivance   n.共谋，纵容
connoisseur  n.鉴赏家，行家
consolatory  a.慰问的,可藉慰的
consular     a.领事的
contingent   adj.意外的，视情况条件而定 的
controller   n.控制器,管理者
